"Sp_name","SpCode","PhyloCode","BehPheno","Social_Status","Subfamily","Tribe","Genus","Subgenus","Latitude","Longitude","Altitude","YearMin","YearMax","Biome","NnestsMin","NestReused","HibSite","Iteroparity","CoFounding","NumQ","Guard","NumB1.offspring","RBOff","RBOffCells","PropB1.males","PropRB.males","NumWorkerBroods","NumB1.workers","WorkerOvDev","WorkersMated","QWDimorphHead","QWDimorphWing","Qlongevity","Lecty","Voltinism"
"Nomia_melanderi","NAmel","","1","Solitary","Nomiinae","Nomiinae","Nomia","Acunomia","46.213482",-118.474728,300,1965,1973,"1","",NA,"3",NA,NA,1,"",0,NA,NA,57.4,NA,"",NA,NA,NA,0,NA,NA,2,1
"Nomia_melanderi","NAmel","","",NA,"Nomiinae","Nomiinae","Nomia","Acunomia","",NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA
"Nomia_sp.","NRsp","","1","Solitary","Nomiinae","Nomiinae","Nomia","Rhopalomelissa","6.049947",10.233344,1372,1966,1966,"2","8",NA,"",NA,"0",1,"",5,NA,NA,NA,NA,"0",NA,NA,NA,0,NA,NA,NA,NA
"Nomia_candida","NLcan","","2","Communal","Nomiinae","Nomiinae","Nomia","Leuconomia","6.049947",10.233344,1372,1966,1966,"2","1",NA,"",NA,"1",NA,"1",NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA
"Nomia_pulchribalteata ","NHpul","","1","Solitary","Nomiinae","Nomiinae","Nomia","Hoplonomia","-9.188189",147.325337,NA,1959,1959,"2","",NA,"",NA,"0",1,"",16,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA
"Nomia_incerta","NHinc","","2","Communal","Nomiinae","Nomiinae","Nomia","Haplonomia","35.584441",138.615995,NA,1943,1943,"","",1,"3",NA,"1",NA,"",0,NA,NA,42,66,"",NA,NA,NA,0,NA,NA,NA,2
"Nomia_incerta","NHinc","","1,2","Communal","Nomiinae","Nomiinae","Nomia","Haplonomia","33.653251",130.451471,10,1959,1960,"1","",1,"",NA,"1",NA,"0",NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,2,2
"Nomia_nasicana","Nnas","","1","Solitary","Nomiinae","Nomiinae","Nomia","","31.505212",75.306323,230,1964,1964,"2","3",NA,"1",NA,NA,1,"0",NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA
"Nomia_capitata","Ncap","","2,3","Semisocial","Nomiinae","Nomiinae","Nomia","","30.902689",75.804005,250,1964,1964,"2","4",NA,"",NA,"1",4.7,"1",NA,NA,NA,NA,NA,"0",NA,NA,"",NA,NA,NA,1,1
"Pseudapis_oxybeloides","PPoxy","","2","Communal","Nomiinae","Nomiinae","Pseudapis","Pseudapis","30.902689",75.804005,250,1964,1965,"3","3",NA,"",NA,"1",NA,"1",NA,NA,NA,NA,NA,"0",NA,NA,NA,0,NA,NA,2,NA
"Pseudapis_diversipes","PNdiv","","2","Communal","Nomiinae","Nomiinae","Pseudapis","Nomiapis","30.494706",66.990957,1500,1984,1984,"3","3",1,"",NA,"1",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA
"Pseudapis_unidentata","Puni","Pseunidentat","1","Solitary","Nomiinae","Nomiinae","Pseudapis","","31.067625",30.126362,0,1979,1979,"3","",NA,"3",NA,"0",1,"",0,NA,NA,33,NA,"0",NA,NA,NA,0,NA,NA,2,2
"Lipotriches_sjostedti","LAsjo","","2","Communal","Nomiinae","Nomiinae","Lipotriches","Afronomia","-29.570336",30.328753,930,1967,1967,"1","1",1,"",NA,"1",2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA
"Lipotriches_tanganyicensis","LLtan","","1,2","Communal","Nomiinae","Nomiinae","Lipotriches","Lipotriches","-25.516798",28.34921,1164,1992,1995,"3","",NA,"3",NA,"1",NA,"",14,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,1,1
"Lipotriches_notabilis","LLnot","","1,2","Communal","Nomiinae","Nomiinae","Lipotriches","Lipotriches","7.322113",13.561694,169,1999,2001,"2","",NA,"3",NA,"1",NA,"",10,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,1,NA
"Lipotriches_eskii","LResk","","1","Solitary","Nomiinae","Nomiinae","Lipotriches","Rhopalomelissa?","33.653251",130.451471,10,1958,1960,"1","16",1,"3",NA,"0",1,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,0,NA,NA,1,1
"Lipotriches_yasumatsui","Ryas","","1","Solitary","Nomiinae","Nomiinae","Lipotriches","Rhopalomelissa","33.68879",130.431126,10,1959,1959,"1","",1,"3",NA,NA,1,"",NA,NA,NA,NA,NA,"0",NA,NA,NA,0,NA,NA,NA,1
"Lipotriches_australica","NAaus","Lipaustralic","1,2","Communal","Nomiinae","Nomiinae","Lipotriches","Austronomia","-38.138141",141.404828,50,1990,1990,"1,3","54",1,"3",NA,"1",NA,"1",NA,NA,NA,NA,NA,"0",0,NA,NA,0,NA,NA,NA,NA
"Nomioides_variegatus","Nvar","","1","Solitary","Nomiodinae","Nomiodinae","Nomioides","","43.456028",4.718508,5,1996,1997,"1","6",NA,"3",NA,NA,1,"0",NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,2,1
"Nomioides_variegatus","Nvar","","1,2","Communal","Nomiodinae","Nomiodinae","Nomioides","","30.902105",75.806452,5,1996,1997,"2","9",NA,"3",NA,"1",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,2,1
"Nomioides_minutissimus","Nmin","","1","Solitary","Nomiodinae","Nomiodinae","Nomioides","","48.244131",38.404077,NA,1973,1977,"1","14",1,"3",NA,"0",1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,1
"Nomioides_minutissimus","Nmin","","3","Semisocial","Nomiodinae","Nomiodinae","Nomioides","","30.902689",75.804005,250,1964,1965,"2,3","2",NA,"",NA,"1",NA,"0",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,2,NA
"Nomioides_minutissimus","Nmin","","1","Solitary","Nomiodinae","Nomiodinae","Nomioides","","49.439386",8.67894,100,NA,NA,"1","",NA,"",NA,NA,1,"",NA,NA,NA,NA,NA,"0",NA,NA,NA,0,NA,NA,2,1
"Nomioides_divisa","Ndiv","","1","Solitary","Nomiodinae","Nomiodinae","Nomioides","","30.902689",75.804005,250,1964,1965,"2,3","3",NA,"",NA,NA,1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,2,NA
"Nomioides_pusilla","Npus","","1","Solitary","Nomiodinae","Nomiodinae","Nomioides","","30.902689",75.804005,250,1964,1965,"2,3","3",NA,"",NA,NA,1,"0",NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,2,NA
"Nomioides_patruelis","Npat","","1,2","Communal","Nomiodinae","Nomiodinae","Nomioides","","24.738626",67.675507,10,1984,1984,"2,3","2",NA,"",NA,"1",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA
"Sphecodosoma_dicksoni","SSdic","","1,2","Communal","Rophitinae","Rophitinae","Sphecodosoma","Sphecodosoma","31.653472",-108.7969636,1500,1975,1975,"3","11",NA,"",NA,"1",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,1,2
"Conanthalictus_conanthi","Ccon","","1","Solitary","Rophitinae","Rophitinae","Conanthalictus","","31.653472",-108.7969636,1500,1975,1975,"3","1",NA,"",NA,NA,1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA
"Dufourea_novaeangliae","Dnov","Dufnovaeangl","1","Solitary","Rophitinae","Rophitinae","Dufourea","","43.331199",-76.695364,100,1980,1983,"1","23",NA,"",NA,"0",1,"",7.2,NA,NA,NA,NA,"0",NA,NA,NA,0,NA,NA,1,1
"Dufourea_malacothricis","Dmal","Dufmalacothr","1","Solitary","Rophitinae","Rophitinae","Dufourea","","31.760151",-109.106912,1300,1966,1966,"3","1",NA,"",NA,NA,1,"",12,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA
"Dufourea_pulchricornis","Dpul","","1","Solitary","Rophitinae","Rophitinae","Dufourea","","32.223821",-110.670954,1000,1965,1965,"","1",NA,"",NA,NA,1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA
"Dufourea_trochantera","Dtro","","1","Solitary","Rophitinae","Rophitinae","Dufourea","","41.896035",-111.971707,160,1966,1966,"1,3","25",NA,"",NA,NA,1,"",NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA
"Dufourea_mulleri","Dmul","Dufmulleri","1","Solitary","Rophitinae","Rophitinae","Dufourea","","31.812059",-109.06069,1270,1966,1966,"3","",NA,"",NA,NA,1,"",9,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,1,NA
"Dufourea_mulleri","Dmul","Dufmulleri","1","Solitary","Rophitinae","Rophitinae","Dufourea","","31.61006",-111.045553,980,1965,1966,"3","",NA,"",NA,NA,1,"",9,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,1,NA
"Systropha_punjabensis","SSpun","","1","Solitary","Rophitinae","Rophitinae","Systropha","Systropha","30.902689",75.804005,250,1965,1965,"2,3","1",NA,"",NA,"0",1,"",NA,NA,NA,NA,NA,"0",NA,NA,NA,0,NA,NA,NA,NA
"Rophites_canus","RRcan","","",NA,"Rophitinae","Rophitinae","Rophites","Rophitoides","",NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA
"Rophites_canus","RRcan","","",NA,"Rophitinae","Rophitinae","Rophites","Rophitoides","",NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA
"Rophites_hartmanni","Rrhar","","",NA,"Rophitinae","Rophitinae","Rophites","Rophites","",NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"",12,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA
